session_id,user_id,session_start,device,region,campaign_source,is_signup,add_to_cart,cart_items,purchase,purchase_items
S00000338,U000269,2024-12-22 10:51:00,desktop,West,facebook,True,False,0,False,0
S00000339,U000338,2024-10-29 18:05:00,mobile,Central,facebook,False,False,0,False,0
S00000340,U000658,2024-10-06 07:12:00,mobile,East,email,False,False,0,False,0
S00000341,U000312,2024-12-28 19:30:00,desktop,East,email,True,True,3,False,0
S00000342,U000011,2024-12-22 18:17:00,mobile,East,organic,True,True,1,True,2
S00000343,U000317,2024-10-05 13:04:00,mobile,North,facebook,True,False,0,False,0
S00000344,U000140,2024-12-08 01:29:00,desktop,East,email,False,False,0,False,0
S00000345,U000391,2024-10-20 23:17:00,mobile,Central,direct,False,False,0,False,0
S00000346,U000473,2024-12-05 05:57:00,desktop,North,google,True,True,3,False,0
S00000347,U000585,2024-10-03 09:33:00,desktop,South,facebook,False,True,3,True,1
S00000348,U000402,2024-10-29 14:37:00,desktop,South,organic,True,True,2,False,0
S00000349,U000480,2024-10-22 02:05:00,desktop,North,google,True,False,0,False,0
S00000350,U000078,2024-11-28 01:28:00,mobile,East,email,True,True,3,True,2
S00000351,U000300,2024-10-22 03:33:00,desktop,North,google,False,True,3,False,0
S00000352,U000799,2024-10-01 09:35:00,mobile,North,google,False,False,0,False,0
S00000353,U000126,2024-10-27 21:49:00,desktop,West,google,True,False,0,False,0
S00000354,U000040,2024-12-12 18:55:00,mobile,West,organic,True,False,0,False,0
S00000355,U000046,2024-11-08 16:52:00,mobile,North,organic,False,False,0,False,0
S00000356,U000313,2024-12-08 10:47:00,desktop,South,google,False,True,3,True,2
S00000357,U000386,2024-12-21 05:18:00,desktop,North,organic,False,True,3,False,0
S00000358,U000389,2024-10-08 18:45:00,desktop,North,email,False,False,0,False,0
S00000359,U000769,2024-11-23 04:08:00,desktop,East,facebook,True,False,0,False,0
S00000360,U000091,2024-11-09 03:49:00,mobile,East,facebook,False,False,0,False,0
S00000361,U000206,2024-12-16 03:21:00,mobile,East,google,False,True,2,True,1
S00000362,U000713,2024-10-01 05:37:00,tablet,South,email,True,False,0,False,0
S00000363,U000443,2024-11-16 19:18:00,mobile,South,google,True,True,1,True,1
S00000364,U000388,2024-12-02 19:23:00,mobile,South,google,False,True,2,False,0
S00000365,U000005,2024-11-08 15:32:00,desktop,East,google,True,False,0,False,0
S00000366,U000470,2024-11-10 21:04:00,mobile,North,organic,False,False,0,False,0
S00000367,U000371,2024-12-12 14:36:00,mobile,Central,organic,False,False,0,False,0
S00000368,U000661,2024-12-24 01:36:00,desktop,North,google,False,False,0,False,0
S00000369,U000673,2024-11-01 09:50:00,desktop,West,google,True,True,3,True,1
S00000370,U000663,2024-11-16 21:18:00,desktop,Central,google,True,False,0,False,0
S00000371,U000353,2024-11-02 00:18:00,mobile,North,facebook,False,True,3,False,0
S00000372,U000294,2024-12-16 15:48:00,mobile,South,google,False,False,0,False,0
S00000373,U000192,2024-10-13 04:25:00,mobile,North,email,False,True,3,True,1
S00000374,U000379,2024-10-03 14:28:00,desktop,West,facebook,False,False,0,False,0
S00000375,U000498,2024-11-25 00:28:00,mobile,North,google,False,False,0,False,0
S00000376,U000138,2024-10-29 18:18:00,mobile,North,email,False,False,0,False,0
S00000377,U000715,2024-11-20 15:01:00,mobile,West,email,True,False,0,False,0
S00000378,U000334,2024-11-26 16:44:00,mobile,Central,facebook,False,False,0,False,0
S00000379,U000573,2024-12-06 18:02:00,mobile,West,facebook,False,True,2,True,1
S00000380,U000347,2024-10-30 10:01:00,desktop,South,email,False,False,0,False,0
S00000381,U000367,2024-12-18 15:24:00,desktop,South,email,False,True,3,True,1
S00000382,U000219,2024-12-22 11:28:00,mobile,South,direct,False,False,0,False,0
S00000383,U000484,2024-12-26 02:20:00,desktop,South,google,False,False,0,False,0
S00000384,U000039,2024-11-30 12:10:00,desktop,South,google,True,True,2,True,2
S00000385,U000395,2024-10-11 14:15:00,mobile,South,direct,True,False,0,False,0
S00000386,U000221,2024-12-01 05:56:00,mobile,Central,email,True,False,0,False,0
S00000387,U000585,2024-10-21 13:12:00,desktop,West,google,False,False,0,False,0
S00000388,U000160,2024-12-09 23:19:00,mobile,North,google,False,False,0,False,0
S00000389,U000119,2024-10-22 05:20:00,desktop,North,email,False,False,0,False,0
S00000390,U000257,2024-11-28 23:39:00,desktop,North,facebook,False,True,2,False,0
S00000391,U000479,2024-11-17 19:11:00,desktop,East,direct,True,False,0,False,0
S00000392,U000698,2024-11-04 14:15:00,desktop,East,organic,False,True,1,True,1
S00000393,U000355,2024-12-25 05:30:00,mobile,East,organic,False,False,0,False,0
S00000394,U000536,2024-10-03 15:04:00,mobile,Central,email,False,False,0,False,0
S00000395,U000047,2024-11-12 01:09:00,desktop,East,direct,True,False,0,False,0
S00000396,U000757,2024-11-24 04:58:00,desktop,West,direct,False,True,2,True,1
S00000397,U000470,2024-11-01 10:17:00,tablet,West,google,False,False,0,False,0
S00000398,U000259,2024-11-10 08:53:00,mobile,West,organic,True,True,2,False,0
S00000399,U000374,2024-11-16 16:28:00,mobile,West,google,False,True,2,False,0
S00000400,U000741,2024-11-07 02:27:00,desktop,South,facebook,False,True,3,True,2
S00000401,U000627,2024-10-20 07:28:00,mobile,East,organic,False,True,1,False,0
S00000402,U000087,2024-11-28 14:55:00,desktop,North,direct,True,False,0,False,0
S00000403,U000263,2024-12-23 04:41:00,tablet,Central,organic,False,False,0,False,0
S00000404,U000063,2024-10-20 06:52:00,desktop,Central,organic,False,False,0,False,0
S00000405,U000049,2024-10-11 01:49:00,mobile,South,organic,False,True,3,True,1
S00000406,U000295,2024-12-23 02:36:00,mobile,East,google,False,False,0,False,0
S00000407,U000012,2024-10-08 23:59:00,mobile,Central,organic,False,True,3,True,2
S00000408,U000374,2024-12-03 05:23:00,desktop,Central,google,True,True,2,True,2
S00000409,U000144,2024-10-24 02:43:00,mobile,South,email,True,False,0,False,0
S00000410,U000687,2024-11-22 23:33:00,desktop,West,email,False,False,0,False,0
S00000411,U000031,2024-10-15 09:14:00,desktop,West,organic,True,True,1,False,0
S00000412,U000037,2024-12-21 12:15:00,desktop,North,email,False,False,0,False,0
S00000413,U000487,2024-10-18 15:54:00,mobile,North,email,False,True,2,True,1
S00000414,U000071,2024-12-16 13:30:00,mobile,East,organic,False,False,0,False,0
S00000415,U000642,2024-11-07 23:27:00,mobile,South,direct,True,False,0,False,0
S00000416,U000610,2024-11-07 07:54:00,tablet,East,google,False,True,3,True,1
S00000417,U000595,2024-12-08 19:24:00,mobile,West,organic,True,True,3,True,2
S00000418,U000272,2024-11-18 19:51:00,mobile,South,direct,False,True,3,True,2
S00000419,U000228,2024-12-11 07:58:00,mobile,North,facebook,True,False,0,False,0
S00000420,U000012,2024-10-02 21:17:00,desktop,Central,facebook,False,False,0,False,0
S00000421,U000466,2024-12-21 12:42:00,desktop,North,google,True,True,3,True,1
S00000422,U000000,2024-12-26 19:29:00,desktop,East,google,False,True,1,False,0
S00000423,U000071,2024-11-01 14:11:00,tablet,West,google,False,True,2,False,0
S00000424,U000480,2024-12-01 18:10:00,mobile,Central,email,False,False,0,False,0
S00000425,U000191,2024-11-09 22:55:00,mobile,North,organic,False,True,3,True,1
S00000426,U000667,2024-12-27 16:20:00,desktop,East,organic,False,False,0,False,0
S00000427,U000579,2024-10-28 01:37:00,mobile,North,organic,False,False,0,False,0
S00000428,U000227,2024-11-27 12:51:00,desktop,East,google,False,False,0,False,0
S00000429,U000446,2024-11-25 00:41:00,tablet,South,direct,True,False,0,False,0
S00000430,U000471,2024-10-27 08:46:00,mobile,Central,google,True,False,0,False,0
S00000431,U000359,2024-11-03 02:57:00,desktop,East,organic,True,True,3,False,0
S00000432,U000281,2024-11-27 15:48:00,desktop,South,email,True,True,3,False,0
S00000433,U000669,2024-10-04 22:47:00,tablet,Central,google,False,True,1,True,2
S00000434,U000249,2024-12-25 20:32:00,mobile,North,organic,True,False,0,False,0
S00000435,U000090,2024-10-05 05:48:00,tablet,West,email,True,True,3,True,2
S00000436,U000711,2024-12-06 07:49:00,desktop,Central,email,False,False,0,False,0
S00000437,U000196,2024-11-22 22:36:00,mobile,South,facebook,True,False,0,False,0
S00000438,U000716,2024-11-29 18:29:00,desktop,Central,organic,False,True,2,False,0
S00000439,U000542,2024-12-12 06:30:00,mobile,West,google,False,True,2,True,2
S00000440,U000208,2024-10-01 00:56:00,mobile,East,google,False,True,2,False,0
S00000441,U000495,2024-11-16 16:16:00,mobile,East,organic,False,True,3,False,0
S00000442,U000414,2024-12-11 14:53:00,mobile,East,organic,False,False,0,False,0
S00000443,U000025,2024-12-08 21:57:00,tablet,South,google,False,False,0,False,0
S00000444,U000461,2024-12-09 17:17:00,mobile,West,organic,True,False,0,False,0
S00000445,U000611,2024-10-19 10:46:00,desktop,South,email,False,True,1,True,1
S00000446,U000127,2024-10-17 06:42:00,desktop,West,facebook,False,True,2,False,0
S00000447,U000286,2024-10-04 12:25:00,mobile,East,organic,True,False,0,False,0
S00000448,U000102,2024-11-14 01:07:00,desktop,North,organic,True,False,0,False,0
S00000449,U000732,2024-10-30 09:37:00,mobile,South,email,False,False,0,False,0
S00000450,U000493,2024-11-14 22:04:00,mobile,Central,direct,True,False,0,False,0
S00000451,U000456,2024-11-01 09:17:00,mobile,West,organic,True,False,0,False,0
S00000452,U000387,2024-12-02 02:41:00,mobile,North,facebook,True,False,0,False,0
S00000453,U000149,2024-10-05 21:55:00,desktop,East,google,False,False,0,False,0
S00000454,U000529,2024-10-03 08:59:00,mobile,North,organic,True,False,0,False,0
S00000455,U000726,2024-12-13 18:46:00,mobile,West,organic,False,False,0,False,0
S00000456,U000605,2024-10-25 09:13:00,mobile,North,organic,False,False,0,False,0
S00000457,U000684,2024-11-17 01:09:00,mobile,North,organic,True,True,2,False,0
S00000458,U000529,2024-12-15 09:17:00,desktop,East,facebook,True,True,2,False,0
S00000459,U000332,2024-11-26 11:42:00,desktop,South,organic,True,True,3,False,0
S00000460,U000011,2024-10-27 14:07:00,mobile,East,email,False,True,1,True,1
S00000461,U000174,2024-11-05 20:07:00,desktop,South,facebook,False,True,1,True,1
S00000462,U000786,2024-10-29 02:14:00,mobile,Central,email,False,False,0,False,0
S00000463,U000163,2024-10-27 22:51:00,mobile,South,organic,False,False,0,False,0
S00000464,U000220,2024-10-30 12:18:00,mobile,West,email,False,True,1,False,0
S00000465,U000147,2024-10-19 05:05:00,desktop,West,organic,False,False,0,False,0
S00000466,U000299,2024-10-05 19:22:00,mobile,South,google,False,True,3,False,0
S00000467,U000188,2024-10-07 03:18:00,desktop,Central,email,True,True,3,False,0
S00000468,U000143,2024-10-10 01:01:00,desktop,Central,google,True,False,0,False,0
S00000469,U000409,2024-12-27 00:10:00,desktop,West,organic,False,False,0,False,0
S00000470,U000385,2024-12-14 00:46:00,desktop,West,organic,True,False,0,False,0
S00000471,U000194,2024-10-26 10:39:00,mobile,South,email,True,False,0,False,0
S00000472,U000029,2024-11-23 01:48:00,mobile,West,email,False,False,0,False,0
S00000473,U000373,2024-10-10 09:39:00,mobile,Central,facebook,True,False,0,False,0
S00000474,U000161,2024-10-22 19:49:00,mobile,North,direct,True,False,0,False,0
S00000475,U000504,2024-11-09 08:11:00,mobile,West,google,True,False,0,False,0
S00000476,U000670,2024-12-05 00:50:00,desktop,South,organic,False,True,1,True,2
S00000477,U000657,2024-12-23 06:23:00,mobile,South,direct,False,False,0,False,0
S00000478,U000021,2024-12-15 21:55:00,desktop,Central,direct,False,False,0,False,0
S00000479,U000194,2024-12-28 00:44:00,mobile,Central,organic,False,False,0,False,0
S00000480,U000717,2024-11-28 04:03:00,desktop,North,facebook,True,True,2,True,1
S00000481,U000309,2024-12-10 13:31:00,tablet,South,google,False,False,0,False,0
S00000482,U000042,2024-10-27 19:22:00,mobile,East,google,False,False,0,False,0
S00000483,U000250,2024-12-22 13:53:00,desktop,Central,google,True,False,0,False,0
S00000484,U000246,2024-12-09 21:01:00,mobile,West,organic,False,True,3,True,1
S00000485,U000610,2024-11-23 23:10:00,desktop,East,email,False,False,0,False,0
S00000486,U000325,2024-11-27 20:46:00,desktop,East,google,True,False,0,False,0
S00000487,U000620,2024-11-29 02:04:00,mobile,West,google,False,False,0,False,0
S00000488,U000085,2024-10-19 05:26:00,mobile,Central,email,False,True,3,True,1
S00000489,U000298,2024-12-11 19:07:00,mobile,North,organic,False,True,3,True,2
S00000490,U000041,2024-11-08 18:11:00,desktop,South,google,False,True,2,True,2
S00000491,U000375,2024-11-11 00:34:00,mobile,Central,direct,False,False,0,False,0
S00000492,U000420,2024-10-12 05:45:00,mobile,North,direct,True,False,0,False,0
S00000493,U000006,2024-11-23 19:53:00,mobile,East,google,False,False,0,False,0
S00000494,U000312,2024-12-26 12:22:00,mobile,Central,google,True,False,0,False,0
S00000495,U000719,2024-11-05 13:13:00,mobile,West,google,True,False,0,False,0
S00000496,U000180,2024-12-18 13:55:00,mobile,West,google,False,True,3,False,0
S00000497,U000168,2024-12-28 09:06:00,mobile,North,facebook,False,False,0,False,0
S00000498,U000515,2024-11-19 05:26:00,desktop,East,facebook,True,True,1,True,1
S00000499,U000755,2024-11-19 08:34:00,mobile,East,facebook,True,True,1,True,2
S00000500,U000528,2024-10-28 15:34:00,desktop,South,google,True,True,1,False,0
S00000501,U000529,2024-10-04 21:10:00,mobile,Central,organic,False,False,0,False,0
S00000502,U000711,2024-11-27 22:25:00,desktop,East,google,True,False,0,False,0
S00000503,U000154,2024-10-30 09:32:00,mobile,Central,organic,True,False,0,False,0
S00000504,U000171,2024-10-29 00:42:00,mobile,East,organic,True,True,2,False,0
S00000505,U000579,2024-11-07 04:57:00,mobile,West,google,False,True,1,False,0
S00000506,U000024,2024-12-27 21:01:00,mobile,Central,google,False,False,0,False,0
S00000507,U000264,2024-10-16 13:38:00,mobile,Central,facebook,False,True,2,False,0
S00000508,U000386,2024-11-22 09:58:00,mobile,West,organic,False,True,3,True,2
S00000509,U000519,2024-10-12 14:37:00,desktop,West,google,False,False,0,False,0
S00000510,U000332,2024-11-20 20:02:00,tablet,North,facebook,True,False,0,False,0
S00000511,U000225,2024-12-16 20:56:00,mobile,North,facebook,False,False,0,False,0
S00000512,U000368,2024-10-01 09:42:00,mobile,West,direct,False,False,0,False,0
S00000513,U000133,2024-11-29 13:47:00,desktop,East,organic,False,True,2,True,1
S00000514,U000178,2024-11-12 13:27:00,mobile,North,google,True,True,1,False,0
S00000515,U000517,2024-12-07 13:56:00,desktop,Central,organic,True,False,0,False,0
S00000516,U000369,2024-10-25 19:53:00,mobile,West,organic,False,True,2,False,0
S00000517,U000373,2024-11-24 10:18:00,desktop,North,facebook,False,True,3,False,0
S00000518,U000698,2024-12-25 22:55:00,mobile,West,email,False,True,1,False,0
S00000519,U000167,2024-11-18 04:25:00,desktop,Central,facebook,False,False,0,False,0
S00000520,U000684,2024-11-23 21:15:00,mobile,West,facebook,False,False,0,False,0
S00000521,U000064,2024-12-25 20:25:00,mobile,East,facebook,False,False,0,False,0
S00000522,U000657,2024-11-12 10:22:00,desktop,North,facebook,False,False,0,False,0
S00000523,U000679,2024-10-23 12:43:00,mobile,South,organic,True,False,0,False,0
S00000524,U000089,2024-10-06 08:52:00,desktop,Central,google,False,False,0,False,0
S00000525,U000536,2024-12-26 19:36:00,mobile,North,google,False,True,1,False,0
S00000526,U000354,2024-11-07 05:44:00,mobile,East,facebook,True,True,1,True,2
S00000527,U000507,2024-12-27 12:34:00,mobile,South,email,False,True,2,True,1
S00000528,U000041,2024-10-19 22:18:00,mobile,South,organic,False,True,3,True,2
S00000529,U000490,2024-11-03 12:05:00,mobile,South,email,False,True,1,False,0
S00000530,U000515,2024-10-18 23:51:00,desktop,North,google,False,False,0,False,0
S00000531,U000246,2024-10-26 03:16:00,desktop,South,email,True,True,1,False,0
S00000532,U000066,2024-10-13 03:41:00,mobile,North,organic,False,True,3,True,1
S00000533,U000073,2024-11-11 12:35:00,tablet,North,email,False,False,0,False,0
S00000534,U000486,2024-10-02 21:55:00,mobile,Central,google,False,False,0,False,0
S00000535,U000182,2024-11-20 04:54:00,mobile,South,direct,True,True,2,True,1
S00000536,U000324,2024-12-09 02:57:00,mobile,East,organic,True,True,2,True,1
S00000537,U000491,2024-12-01 15:23:00,desktop,North,facebook,False,False,0,False,0
S00000538,U000231,2024-10-07 18:48:00,desktop,South,google,True,False,0,False,0
S00000539,U000154,2024-12-22 09:16:00,desktop,West,organic,True,False,0,False,0
S00000540,U000685,2024-10-24 17:22:00,desktop,South,organic,False,True,2,True,2
S00000541,U000020,2024-10-28 02:10:00,desktop,East,email,False,True,2,False,0
S00000542,U000199,2024-11-28 06:08:00,desktop,West,facebook,False,False,0,False,0
S00000543,U000730,2024-10-03 21:44:00,mobile,West,organic,True,False,0,False,0
S00000544,U000698,2024-12-14 09:52:00,desktop,East,email,False,True,3,False,0
S00000545,U000316,2024-11-16 02:51:00,mobile,North,google,False,False,0,False,0
S00000546,U000026,2024-10-23 17:49:00,desktop,West,organic,True,True,3,True,1
S00000547,U000351,2024-12-01 14:12:00,desktop,West,google,True,False,0,False,0
S00000548,U000501,2024-10-01 01:14:00,mobile,Central,google,False,True,2,True,2
S00000549,U000093,2024-11-23 01:16:00,mobile,Central,google,False,False,0,False,0
S00000550,U000624,2024-10-22 02:36:00,mobile,South,organic,False,False,0,False,0
S00000551,U000324,2024-10-04 20:38:00,mobile,East,organic,True,False,0,False,0
S00000552,U000725,2024-12-12 04:41:00,desktop,Central,organic,True,True,2,False,0
S00000553,U000131,2024-10-18 06:00:00,desktop,South,organic,True,False,0,False,0
S00000554,U000699,2024-11-28 00:27:00,tablet,South,organic,True,False,0,False,0
S00000555,U000112,2024-12-27 23:48:00,mobile,Central,google,False,False,0,False,0
S00000556,U000707,2024-12-18 17:22:00,tablet,South,direct,False,True,2,True,2
S00000557,U000796,2024-12-04 03:45:00,desktop,North,organic,False,False,0,False,0
S00000558,U000410,2024-12-15 09:50:00,mobile,North,direct,True,True,1,False,0
S00000559,U000610,2024-10-24 14:06:00,mobile,Central,email,True,False,0,False,0
S00000560,U000157,2024-12-23 18:40:00,mobile,South,organic,False,False,0,False,0
S00000561,U000567,2024-10-14 22:24:00,mobile,North,organic,False,False,0,False,0
S00000562,U000320,2024-11-04 17:00:00,tablet,East,facebook,False,False,0,False,0
